HT,FT,AMY,GL,GW,GTEMP,G4432,G2670,G4744,G3092,G3486,G1533,G2639,G3823,G1378,G3105,G3102,G3098,G317,G5167,G1778,G3872,G4529,G1440,G5794,G4668,G2764,G457,G3862,G3964,G4109,G2089,G3219,G3209,G3222,G3212,G4573,G1311,G2949,G6003,G6010,G6123,G2815,G3049,YLD,CHALK,BROWN,SUB,G1888,G1958,G4156,G4382,G3136,G4145,G3106,G1266,G3927,G5997,G4553,G2179,G5006,G3992,G678,G3925
,91.52185431,18.82940744,6.467025112,2.131290954,79.84860352,0.301698626,0.555927459,-0.186440964,0.025683269,0.658945547,0.059861107,2.643063669,-0.281023863,-1.179121763,3.288747547,0.258927966,-0.031973355,0.733649416,0.217272853,0.141032506,2.307606204,1.280746362,-0.183029119,1.88260157,0.960849114,-0.675762551,0.706326019,0.426229352,0.500322414,-0.730312187,1.598446142,0.256080772,0.317823402,0.759965583,0.133970218,2.218693582,-1.314557281,1.263424968,-1.212913443,-0.46816581,1.355536184,0.957336827,1.362327858,5.438282997,4.103781492,10.51297347,7.385667003,-0.006619659,0.380704749,1.640898545,0.493082861,1.314537869,-0.073531092,2.893845676,0.319168241,-0.500531818,-1.001960691,0.317263066,0.058890504,-0.13613045,0.737965575,0.02042246,-0.127586181
,97.87199695,19.11147124,6.878973257,1.860357232,73.83034768,-0.272692077,-0.855753292,0.107148183,0.059979605,-1.107744377,0.864359305,-2.644017467,1.619180432,0.075327186,1.132637411,1.651228432,0.074970269,0.884582222,0.647393982,0.806231011,0.997483838,1.530886529,-0.399577232,0.532009693,1.721322977,-0.417143579,0.918230007,0.027534874,1.015011582,0.093023891,0.680782448,1.581203169,-0.47404419,-0.04346692,1.971978386,3.20744494,0.934901805,0.403997708,-0.8893774,-0.856893844,-1.43202706,0.534248024,1.002115089,7.034306207,14.59221627,8.487081119,7.330013387,0.144317734,-0.335084288,-0.459821644,-0.578287326,0.617087216,1.06600126,1.464275594,-0.125111337,1.764583456,0.163030969,1.006334468,1.112176983,0.216753541,0.308194889,1.613734509,-0.421149039
,93.36413959,19.98283673,6.653071782,2.001250403,75.65219573,1.04470056,-0.213460137,-0.299971802,0.23065521,-0.045587236,0.892774128,1.55858458,2.365753337,0.859331558,1.302251643,0.770350465,1.016530704,0.243257395,0.906979738,0.339097979,-0.596399214,2.979426222,-0.764468743,0.986335405,0.721542352,0.185818682,-0.642853724,0.307229381,0.432485621,0.168810025,-0.554464099,1.57599158,1.807408158,0.927606293,0.126636363,4.058400767,0.279959156,0.119994276,0.749878537,0.007619508,-0.579406277,0.104188247,0.648565195,6.473733324,8.875467741,11.61391024,9.220116594,0.033617379,0.021542521,-0.474608964,0.520905154,0.768136491,-0.56033445,0.784767912,-0.235669504,0.495778294,1.288075686,-1.017159102,0.009172598,1.8983135,-0.419115377,1.069685815,-1.554688633
,87.01131505,19.22917665,5.63468471,2.163790409,81.92965448,1.022586525,1.216400405,0.897629463,-0.631195823,1.95272283,0.73296578,0.174526004,0.956331855,1.480996489,1.714850748,0.52971179,-0.531829242,0.572917646,-0.360684616,3.030033807,-0.098512169,1.631949385,0.931032846,0.103264738,0.786253785,-0.084500133,0.622435543,-1.085131513,-0.521693945,0.958441305,1.664673714,-0.358362604,-0.728646443,2.15356061,0.862014013,1.152796194,0.310653739,-0.204958957,1.856331773,1.362356427,1.295345572,-0.250230158,0.206213047,5.430793934,2.770828635,14.47806004,7.595069592,0.070153885,-0.440326437,2.494058644,1.134661161,0.191145859,1.664130943,1.763540435,-0.189285265,0.289175381,2.466082816,1.82879742,1.689846781,1.102533476,0.300845808,-0.850162042,-0.046354218
,93.04568837,22.01490269,5.656153333,2.345171919,74.30455643,-0.233450601,1.031010162,-0.741100611,1.289999325,0.261782251,-0.900333263,0.272207351,1.829614597,1.346647902,0.178391219,1.124514251,0.981222177,0.766593935,0.728532835,0.447928137,0.482703814,3.159433827,0.367589114,-1.254866539,0.152484997,0.529918945,0.479134632,-0.562345053,-0.540835215,0.136908215,-0.355990446,0.800077313,0.228831342,1.083419574,-0.380311788,3.793754597,1.41210238,1.071223005,1.830803607,2.296084711,0.75813589,0.58769532,1.11087885,6.227595745,13.94755911,23.77735014,8.159342395,-0.318869798,0.834945963,0.838722021,0.162927787,0.530900803,0.565597128,0.006547504,0.048342992,-0.307377512,2.504561273,0.784742691,0.072431251,-0.260083904,0.223164679,1.050075425,-0.826244878
,93.49847445,18.75733155,6.309502605,2.061012166,75.24872167,0.502889619,0.118762295,-0.1347409,0.273920242,1.557737829,0.524191462,0.699513255,2.196011149,1.563559652,2.865140039,2.012398811,0.018133841,-0.274079896,0.696423853,0.544841577,-0.71029169,0.063140618,-0.034435756,0.16918973,0.12965413,0.181725967,1.139942653,0.340901119,1.420510242,-0.628474235,0.295358292,0.685335435,0.046530322,1.290479887,-0.014902827,0.02191541,0.842245543,-0.075353293,0.876035226,1.064347935,0.329489265,0.795781478,1.409065238,5.762482477,10.12023298,13.91867015,8.163690596,0.650387075,0.636580487,-2.632197514,-0.330524803,-1.087107314,-0.245667995,3.094564826,0.531693716,0.390926239,2.000258469,-1.111470357,0.438147228,0.54014827,-0.507849479,0.680000854,-0.249722474
,92.52394427,22.82450129,6.974334873,2.184264701,75.38282362,0.018316051,0.213171108,0.227715326,0.584965575,-0.042170131,1.323224798,0.073162006,0.897747837,1.883970492,-0.215583777,0.53585489,0.790877024,0.435305029,-0.616927856,-0.093959951,0.882385195,0.536603366,-0.614249856,0.324995048,1.459278082,-0.398712705,0.943968167,-0.220288782,-0.310432244,0.520574558,-1.339547128,1.304828659,0.471226959,0.692296615,0.93521893,3.714791237,-0.66916138,0.122955024,1.923005878,1.395975959,0.002559712,-0.420725244,0.615618036,5.918046602,6.07628959,16.83280549,8.998004718,0.488157835,-0.495055127,-0.395023764,0.066562403,-0.141052592,1.561178671,-0.177746799,-0.449804397,0.51360165,2.181527772,-0.305718127,1.120017869,-0.215635655,0.240384678,-1.169535995,0.774579866
,93.71326925,22.29492502,5.819306372,2.140071879,81.73453038,-0.149860039,-0.237248052,-0.278154927,1.895453282,-0.893495789,3.268177411,2.270078195,2.567377601,1.027951719,1.211498114,1.89264105,-0.184188612,0.810663789,0.981903838,0.837192611,-1.312171593,2.426969956,-0.458850967,0.820016553,0.141303376,-0.140496307,-0.086130595,0.409213265,1.004046695,1.414060257,0.749890034,-0.258249215,0.293321,1.757546624,0.897653224,1.953805129,-1.100364422,-0.189526869,-0.343505452,-0.158568502,-0.625593765,1.477379253,0.532198209,6.195549358,20.93964813,11.12621457,8.626890904,-0.555616788,2.384888589,4.539034518,2.193639338,-0.056025772,3.073878408,1.837706183,-0.933438909,0.894687167,0.379892304,-0.541550312,1.272079612,1.122427434,0.904902565,0.90374767,0.114017231
,86.3041853,20.83267148,5.876645719,2.2748942,72.20000499,0.48715886,-1.027377492,0.295437966,0.729814928,0.594036222,-3.282399135,2.314551743,0.910708397,1.058685726,1.192432744,2.070204481,-0.566958657,0.266394247,-0.375969761,1.392869788,1.888619806,1.112806717,0.138324137,1.737320749,-0.070839075,0.581397613,1.123651275,-0.074053748,-0.481573994,0.502429381,0.130155976,2.234852868,1.466631159,0.129587978,0.637895687,1.623935509,1.10042803,-0.739948731,-0.57693744,-0.40787012,0.504260863,0.277777497,0.895658027,5.971486867,19.14165089,8.270063905,9.577978908,0.667449764,0.810377919,3.932166436,0.126329287,1.713094196,2.376721663,0.904640738,0.108971614,-0.112881185,-0.051927347,-0.118924306,-0.341007513,2.007953202,-0.076665521,-0.3961585,0.086027069
,91.52642422,21.90636904,6.175761101,2.481361352,76.84564433,0.865792786,-0.616379588,-0.447855823,0.611097693,3.144773843,-1.18661282,0.817021544,-0.925064713,0.430116545,1.377282175,-0.261416354,-0.002227794,0.101029384,-0.375272918,-0.144631654,0.10996927,2.246609323,1.028404379,0.776913018,-0.231917308,-0.32313605,0.383467555,1.13553804,0.378373105,1.514699602,-0.544564747,0.234869003,0.184725406,0.67030387,0.440983656,3.60630724,0.521544599,0.784949753,0.853531153,0.821071255,-0.347806295,2.132141828,0.376168601,5.096224312,29.17528579,16.70711215,6.218119248,0.089917427,1.050599179,5.577732589,-0.304436785,1.105274735,2.976878692,1.068273139,-0.445560496,-0.499206187,1.892192116,0.346981535,-0.747388168,1.1698799,0.517413757,0.83607238,1.271052564
,91.79173878,21.55767986,6.321914051,2.032617001,76.57453108,0.48006751,-0.554867903,-0.431336181,-0.106141374,-0.031672713,0.05845274,1.458401308,1.838912632,0.752697097,-0.259147421,-0.343617907,1.338066939,0.824039383,-0.441034223,0.319151259,0.695559566,1.406686097,1.019641051,0.579133483,0.373029941,-0.578674694,-0.129080895,-1.109454531,-0.119958669,-1.243636817,0.41278247,0.231821959,0.67144144,1.368922924,0.731406458,1.3672679,0.54314953,0.135032557,0.635229226,0.835292167,0.042230129,-0.186092936,-0.341579028,6.06229309,12.85244703,8.856111413,8.573005768,-0.304910063,0.79375554,1.478109784,-1.07236283,1.846807402,-0.678309832,-0.815108673,1.16005966,0.527079226,0.868631219,-0.611531626,-0.074557971,1.029051697,0.013506326,0.20906406,-0.686592124
,90.81404836,21.84733208,7.029174098,1.912744588,66.55746585,0.53601837,-0.196891715,-0.101885482,0.885802881,1.210800918,2.494761622,0.559005569,1.870933794,1.04122538,0.258412066,0.132448297,-1.337346657,-0.1560182,-1.369474747,0.689916611,1.323393264,1.313087573,0.581334785,0.758074274,-0.270495108,0.372499119,0.59383683,-0.048374062,1.456669054,-0.229329799,1.764068877,2.794890647,1.209305845,0.195280152,-0.579954674,2.949863793,0.842233831,-0.229857936,0.014519843,0.875148255,-0.778647453,0.760574231,1.788814148,6.170910732,-8.915257277,16.2232237,8.578854451,0.098125784,0.293465411,1.356692437,-0.160211513,1.853555641,0.093471852,0.12380475,-0.261835799,-0.037421072,0.827492639,0.039589319,0.263377955,0.003929857,-0.227674023,1.115360305,1.332760594
,90.59600081,24.66344543,6.817086185,1.947854998,64.5681917,0.470001212,1.659555141,-0.206466904,-0.512139456,1.929161463,1.381924564,1.210272049,2.070855431,1.390314185,0.570793518,1.451182643,1.066935784,0.454246766,0.926792764,0.250718452,0.976936223,-0.50420508,1.348089711,0.221229611,0.095739914,0.19638851,-0.191903534,-0.129067207,0.901144209,1.243096792,0.554585378,2.933836582,1.732389492,-0.866115952,0.068388653,0.055799396,0.40887997,0.074433675,1.063509902,1.473227152,0.165919185,2.324663255,1.042603954,5.779362551,8.009954073,19.37039339,9.580993073,0.36062538,-0.237506127,1.238649256,1.376613439,1.757620062,1.441370428,0.790488947,0.161046205,2.452939191,1.081690108,0.234818638,0.009008099,0.677420227,-0.89955266,0.981005158,-0.145796311
,90.53573999,23.82230085,6.314042307,2.306902625,75.1972708,-1.522766356,0.854998323,0.25262099,0.200001798,2.1907604,0.396104387,-1.08028719,1.183515032,0.209169833,-0.129415902,0.426605213,1.452031254,0.13868131,-0.371370222,0.878696823,0.758403268,2.277020117,0.911762646,1.036423475,1.848724493,-0.254665606,-0.638535922,-0.473156866,0.041947041,-1.609292555,-1.292443058,0.694163521,1.14157023,1.529994522,-0.193913292,2.128990012,0.234661139,-0.371141107,1.047809735,1.304562568,-0.209718778,0.622392831,1.130661293,6.433118363,4.353149955,13.9855176,8.986646909,1.227347338,0.333133023,-1.860223584,-0.229942751,1.269940206,0.934532122,-0.195881411,0.401032802,0.074506304,0.565182304,0.581312924,0.209827825,0.628566814,1.299689391,0.399219107,-0.364942766
,93.94056782,21.75143817,5.649614763,2.31330524,79.5171213,-0.226015399,0.251600792,-0.729337625,1.000499375,0.832653163,0.958981379,2.335656267,0.637487528,0.319110728,1.793304968,0.700553247,0.68183611,1.007200171,-0.755401589,1.189822751,0.569217426,2.48848881,0.075130501,-0.241130172,-0.00251534,0.09096618,-0.265451885,0.573441156,0.639437028,1.014804471,2.290055786,0.410662478,-0.506332626,2.525410321,-0.091372464,2.635419828,0.437106919,1.003356195,1.118530368,0.402913878,0.146609907,1.39002575,-0.023864698,6.918577395,30.45656772,11.24357016,7.714370238,0.323912729,-0.320945412,1.498742237,0.150795722,2.861561003,1.529750583,1.443107867,0.192354821,-0.795057542,0.167726383,-0.458457888,1.670844284,-0.441650914,0.225742472,0.978007234,0.956815842
,88.63267893,21.09375247,6.406746215,2.239531429,75.55265157,0.155877426,0.573513937,-0.15522053,1.166516167,1.531063567,-2.045130799,2.129446765,0.070524652,1.059075139,1.347353143,0.967857456,-0.118798773,1.635156586,0.088359648,0.487620911,-0.146704908,2.158376212,0.940725462,0.80223949,-0.260062071,0.182982137,-0.230686855,-0.5073028,-1.356583466,0.112588411,-0.101016096,1.748109732,0.987800169,-0.020595298,1.933056385,2.209491205,-0.52524438,1.734681608,0.060526847,-0.829531721,0.315766167,-0.236061835,0.578541207,5.533943983,-1.336253289,10.7177393,7.870907353,0.084721129,1.249616054,2.070392067,0.040245716,0.350861795,0.941664658,1.696727675,0.664553702,0.831510744,-0.031992774,-0.425585377,1.035793986,-0.441166451,0.442699344,1.384886098,-0.121673028
,91.14705975,23.16687964,6.34155976,1.848174046,78.82565551,1.241224291,0.81501883,0.247210919,-0.369028148,-1.135512917,-1.641480593,0.703702177,-0.117177773,0.313970856,0.556570644,0.804404117,-1.705302465,0.128792919,-0.547693404,0.44830592,0.561033055,3.180912576,0.338491559,0.236041986,0.155284289,-0.240802571,0.359457333,0.713943116,0.255490604,1.17461725,-0.065347502,-0.164834961,0.807852305,2.123063872,-0.348935642,2.655256458,0.306418866,-0.657231586,0.834811014,0.827922627,-0.620266305,1.520276335,0.405701417,5.190571361,8.538784325,19.08966287,8.027190225,-0.09992778,0.025449223,2.999290794,-0.79347792,2.036091729,2.285559522,1.028400939,0.046452008,0.590468819,1.393862376,1.031481914,1.303860191,0.34749536,0.818156932,0.293429479,0.532330793
,95.76376079,23.0075191,6.039487776,1.931368984,75.331511,0.752169259,1.494491493,0.498939843,1.347392983,0.134498034,3.685209658,-0.659042405,0.554692713,1.124638074,-0.323556452,0.006540748,1.560986675,0.768950965,-0.019948688,1.538826724,1.161879825,2.35393929,0.760860999,-0.407486279,-0.522714965,0.280208007,0.747953312,-0.334260299,-0.108463645,-0.081760941,0.338146631,1.040847379,0.357344092,0.99477289,-0.839143437,1.980563273,0.125447988,0.208050341,1.796689068,2.131091129,0.418015819,1.186362769,-0.123604011,5.574031978,-17.89911343,13.55111508,8.300490051,-0.266519564,1.105672565,-0.130651752,1.197744472,-0.360444887,0.664127314,-0.529331303,1.180663396,-0.433690782,1.625060047,-0.423781914,0.771684535,1.379928767,0.005239066,-0.14451493,-0.160416671
,86.99172522,23.36903038,6.153544345,2.11335773,68.82844624,1.043298221,0.281830374,0.170772704,0.193677307,1.937101302,-2.921559915,0.911914728,0.693931365,1.088164836,0.976113742,0.30013137,-0.165204146,1.742479528,0.262791996,2.00308868,0.422622296,0.895629057,0.573441083,1.270203453,0.673908382,-0.207136795,1.487476983,0.000559425,0.147486338,0.297074114,2.550597988,1.062743909,2.286319358,-0.407411289,-1.283425675,1.479846766,0.945233814,0.767525743,-0.521566135,-0.013882529,1.662296752,1.287824165,-0.072465748,5.618640936,4.585874463,5.370687183,7.239015684,0.628815322,1.206167866,2.432064945,-0.348442428,0.550621686,0.234012119,0.758613604,0.624848994,0.488746951,-0.230106214,0.510167861,1.228034645,0.944749066,-0.296567436,-0.803633528,0.989006918
,88.92528789,18.30320481,6.064825508,2.154347145,81.80140654,-0.105209567,-0.520797923,0.82039754,-0.515234258,1.427260871,-2.00493731,2.769528458,1.830475152,0.641984709,1.930869348,0.301662013,-0.089917374,-0.263892374,-1.370455929,1.145876085,1.764038873,1.37751083,0.325064705,2.247644689,-0.589886944,-0.045791272,0.561777081,0.47775411,1.94482313,-1.325217839,-0.76010279,-0.393009979,0.412393398,2.950473189,0.577368593,1.493922516,0.382524214,0.339085511,0.257954416,0.945028331,-1.535281586,0.840766476,-0.97533112,5.399773536,15.60542156,10.79997676,9.193808359,0.10334454,-0.935419179,-1.291922792,1.00288262,1.923340752,-0.506920886,2.441465128,0.21484309,1.067213616,1.870593286,0.829118314,-0.313546857,-0.179385758,0.78319138,0.463319706,1.340957441
,99.52803724,23.5726778,5.680203042,2.104883223,80.51911057,0.213363297,-0.368319517,0.238940896,1.677566209,-0.133291406,6.837568997,1.679720445,0.028218132,-0.127319761,0.039451816,0.466456251,1.006440577,1.024429795,-0.065356982,1.945540201,0.22392705,2.274091644,0.342090823,1.075868322,-0.518393,0.454324936,-0.455979699,-0.455289008,0.946816644,1.228363801,1.131750188,0.726325925,-0.195457263,1.243197649,2.069450345,1.676608762,-0.217193837,0.049673389,0.714367174,0.706893816,1.090785184,-0.319942466,0.570524269,6.638494256,23.93698081,18.58630897,6.851109652,1.020754787,-1.150388104,3.381058554,-0.77954493,1.951080839,2.280746353,-0.063448672,0.455782485,0.168185082,0.884600856,1.410188874,-0.139910297,1.68550885,0.395713193,0.45923123,1.651347246
,89.20343889,23.17684117,6.809622206,1.878462521,77.24467334,0.926071439,-0.662440376,0.351039778,-0.78385318,0.416200012,0.248666538,1.223200606,0.484313648,0.421779104,0.879839909,-0.125618773,1.148381551,-0.23527118,0.225826957,0.190008319,-0.036912991,1.609517226,0.165378819,1.505540294,0.401655635,-0.019257412,-0.341764392,-0.019142688,0.608471004,0.748098025,1.226248237,0.535222649,0.338188112,0.7253117,0.851229988,1.169915318,-0.3748279,0.429328696,0.137343685,0.482281784,0.111296936,-0.941385016,0.089962306,5.602145725,14.42361435,12.26465286,8.818847778,-0.095878969,0.127829156,4.119725794,0.57958343,0.688878749,2.286832614,1.571983231,0.370954432,0.621052962,0.683289932,-0.332626792,-0.452468599,3.472901298,0.032628834,1.100568991,0.889301006
,89.99329607,19.56823383,6.329228167,2.084556922,73.26655847,0.698141804,1.554576422,0.160136175,0.378059035,1.295250454,1.234146937,2.719320445,0.262795057,1.259491624,1.589336143,0.571928259,2.066841778,0.045631737,-0.629796395,-0.154756492,1.982660739,0.796708059,0.667735035,2.197061582,-0.101740907,-0.656762344,-0.360933509,-0.058292928,0.563695678,-0.11849912,0.061144745,0.79239031,0.485658509,0.479779763,0.572631527,1.251465657,0.396860593,1.447332788,1.019154464,1.17915028,1.096560585,1.643525236,-0.807288544,6.062452057,-0.895018794,14.86647371,7.220982531,-0.009362993,-0.573946547,-0.542237383,1.17642799,0.187499484,-0.315733065,1.330956052,-0.850497774,0.682701332,2.017889618,1.024515103,1.495465971,2.094517642,0.423369971,0.905223844,-0.238388101
,89.77049084,22.94156934,6.418011494,2.469850116,68.97411087,0.347098901,1.549282251,-0.47481504,0.104964524,-0.204532349,-0.919338302,1.352199291,0.432079459,-0.528994094,0.311319359,0.266024578,1.455252631,1.715231237,0.009776771,-0.090633074,0.69371046,2.787967847,0.774825904,1.171844526,1.21994268,-0.009518704,0.586710583,1.082285215,0.244651454,0.119630835,0.536911189,2.318701372,1.615841143,-0.623413149,1.046267523,2.412911352,-0.50150978,0.009667066,-0.426273967,-0.571368015,0.055990077,2.153390514,0.904188883,5.969686632,0.305428467,10.4763279,7.505341047,0.524886982,-0.246751638,2.643371185,1.237272707,2.096833912,0.416558422,-0.351591326,0.763754712,0.198638422,-0.284274858,0.014645288,0.298590136,1.906192644,0.960091728,-0.066576201,-0.559399384
,94.33196881,19.03318522,6.689358381,2.500358956,69.6672831,-0.696502179,1.612137137,1.334640185,1.324420009,2.151984392,1.754889244,1.523742342,0.578050702,0.629444191,0.588804215,0.27044969,-0.373388491,1.347958219,0.164534493,1.021693233,-1.930660622,-0.180105233,0.900697825,2.179135952,1.063893786,-0.670610206,0.165068585,0.857022785,0.538604849,0.360165078,-0.030805431,1.103320016,0.852115585,0.195719705,-0.469909871,2.432169648,0.105368244,0.293131787,0.14334541,0.551177027,0.649932638,1.590863459,-0.976662378,7.062245212,20.04328595,16.84790223,7.326784389,0.376738841,0.385744617,1.433745031,0.557868052,1.301486418,1.040812639,1.514921656,0.362515965,0.23432322,1.492006405,0.071221912,0.866654406,-0.059120323,0.533355391,0.497047526,0.353397813
,98.61582479,26.45128354,6.954764777,2.126816249,66.24655242,-0.043251299,0.449756472,-0.835623463,-0.249165687,-1.242785073,3.570873296,0.696021533,0.212026865,2.365811045,-0.608745379,-0.739043371,1.832026302,0.188834585,0.744782102,-1.189191584,-0.239911822,0.823938352,0.245805266,1.076891803,0.211242951,-0.130376181,0.349409597,1.786276812,0.814168866,0.577864079,0.74931655,2.595190772,1.418476097,-0.483247908,0.480974205,1.126171296,0.236924619,-0.042597719,-0.892855849,-0.393524238,-0.029329405,0.816571914,0.215541457,7.154992194,6.025471743,11.1654876,8.416980723,0.132874882,-0.483073951,0.263826044,0.101103632,2.290144284,0.439855347,-1.32547057,-0.20219539,0.698168003,-0.311218564,-0.193294711,1.095137181,-0.397219176,-0.188710636,0.367766101,0.002426008
,86.24606694,19.49640173,5.591674333,2.201524882,74.84369657,0.256892886,0.315262043,-0.143029133,1.749829256,1.16674032,-1.110129239,0.44582135,-1.084738423,-0.298407722,3.259172134,2.263815135,1.040149006,0.035898557,-0.108501861,2.29221348,2.167071906,1.033278287,0.685649163,1.5223164,0.013695015,-0.181116528,1.080855801,0.128418134,-1.102179525,1.113052012,1.6834489,-0.012276744,-0.301395527,1.436251012,-0.184597781,1.46353538,-0.178284213,-0.364305158,-1.434116965,-0.706996073,0.481106208,-0.321646418,-0.741852534,5.318667728,0.644678122,4.930704115,8.805065971,0.222062384,0.884156229,3.348434206,0.658320397,0.259852802,2.050682676,3.257080049,-0.204456509,0.576150595,0.20972033,0.052719655,-0.733160151,1.665977225,0.726967453,0.714599414,0.215270516
,84.5534858,21.61876376,6.277991272,2.553803815,64.7319232,-0.235661637,0.049305083,0.297859805,-0.567834985,-1.137636168,-1.340825055,2.344218171,-1.212593672,-0.885011325,0.260351925,1.081444675,-1.217321681,1.09519125,-0.260095966,1.75608167,0.109057155,2.475123636,0.139547834,1.01983922,0.635750439,1.57413309,-0.059240154,0.633845321,0.596590517,-0.581035634,1.270710126,2.887164933,1.698752778,0.613745473,-0.261420022,3.374799401,0.192277764,0.326016017,-0.098235652,0.639383827,0.646444839,0.493540453,0.879151488,5.317483481,20.72658041,8.814482448,8.393729234,-0.7578815,-0.000441089,1.252170994,-0.022381409,-0.822798057,0.036083668,-0.079223728,-1.007811031,1.899907058,0.79547834,-0.609934976,-0.106476036,0.591603056,0.009768033,-0.181081657,-0.027002066
,94.45615893,21.37770239,7.403471401,1.989747459,67.21546922,1.011108934,-0.188011381,-0.276099595,-0.089611451,1.102067881,1.500785188,1.739762638,0.930254472,-0.08861123,0.528272769,0.557307858,1.060495804,-0.177912238,0.442146799,0.387895764,-0.841571665,1.80844959,-0.904056118,0.929109705,0.808486811,0.338440515,-0.928629785,0.773260791,1.022454232,-0.185786626,0.135053141,1.986858423,1.763131022,0.175232984,-0.893144067,1.462677993,-0.503304885,0.263902658,0.7448062,0.816296438,0.802307356,1.073203657,1.380935326,5.606701523,3.077471229,12.78021199,9.990297058,0.468239393,-0.083777451,1.419580416,0.946111808,1.850500421,-0.061766527,0.447620568,0.327515718,0.856166439,1.549900858,-1.642917306,-0.184737736,1.172353222,-0.160297034,0.417779532,-0.11227397
,94.5848505,21.78894087,6.320750252,1.978722668,75.52686855,-0.295792418,0.822303465,0.451611626,0.307782507,0.30409061,2.200408821,-0.359598995,-0.870017346,1.642250316,-0.549200321,-0.343611874,-0.422985129,1.211413443,0.142646173,0.434790567,0.378839944,1.600115617,0.358403572,1.2375283,0.441391132,0.315788298,1.901152966,-0.021291547,0.499811628,0.929122501,2.144384484,1.715157196,-0.17780056,0.500500938,1.397490919,4.049065593,0.846309327,0.268460876,0.524613508,0.356624353,-0.323647412,3.042509216,0.942568327,6.812908686,16.21933896,13.20464356,6.755061255,0.828874451,-0.444482933,3.658349154,-0.60133896,1.900904218,2.603814749,-0.695909632,-0.250371344,-0.225731719,-0.386477204,0.526773231,0.231409471,0.852705104,-0.659625151,0.940031741,1.900263101
,89.04634081,17.43636133,5.491463709,2.193777694,79.95998782,-0.063748687,0.143139554,0.225643328,0.417345839,-0.169054018,-2.013088312,2.648889679,2.053410805,0.309193682,2.003366265,0.743703722,0.036128744,0.248129732,-0.084434193,2.723016311,-0.186718254,0.49224857,0.311373699,0.805214004,-0.566558569,0.204428743,1.032134239,-1.269219369,0.143475556,0.263385098,-0.248136062,0.505922912,-0.10654737,2.690948202,-0.228002217,0.297970067,-0.077687582,0.080424244,0.756836221,0.221374987,0.617298209,0.467460587,2.426164078,4.987663351,4.037708581,11.29296319,6.78696062,-0.406905847,0.316375659,2.841851896,-0.529864694,1.797455372,1.284365829,1.943864685,1.036139797,-0.024346607,0.676880602,0.94223784,2.224054113,1.974062701,0.583120869,0.113308254,0.99054161
,99.82778549,21.33771958,5.984661051,2.065328411,72.74353555,-0.245556116,0.306131754,0.280787184,1.080001462,1.938227901,4.425483261,0.063104303,-0.215964504,0.222135774,1.548364694,1.569105908,0.056530911,0.488350008,0.232212718,2.746033729,1.171007028,1.790631582,0.382581348,0.45100151,0.036027249,-0.131464089,0.993328067,0.203000814,1.079236516,0.425745569,0.794967273,1.81242506,0.401034742,1.18234271,0.50529398,2.944057952,0.188039405,-0.728619837,1.951324124,1.861669795,0.220279606,1.580795442,-1.124908588,6.331569161,-3.549513203,14.76295502,7.845706935,-0.290811916,0.08926815,-0.44212766,0.488567347,1.424653379,0.712582268,1.534408296,-0.408061061,2.037206049,2.302334161,-0.6098483,-0.065910102,-1.604411607,-0.109892187,0.373562849,0.580516619
,86.3170069,18.8180124,6.845752693,1.697863898,87.18474575,-0.045912584,0.515229503,-0.091978434,-0.373674952,-1.14094985,0.030558693,1.523762123,0.221271505,-0.236625951,1.44517013,1.038975364,0.703307502,0.851219817,-0.813886447,0.746016259,1.265022457,-0.306976699,1.004856816,0.087881346,-0.07927513,-1.120627075,-0.904207276,-0.83850349,0.329022516,1.969551519,1.39226428,-1.634227709,-1.409285087,2.575545658,0.838741487,-0.11980482,-0.26779737,0.54396055,-0.450021713,-0.139802535,0.898744744,1.00347344,0.427530514,4.968046897,13.39878181,14.12767101,8.733117649,0.901866279,0.048966294,5.702776868,0.553879274,1.688044879,4.380913035,1.58704522,0.885049872,1.144484646,0.906383391,-0.660864729,2.27650799,-0.349552467,-0.228224695,-0.086714305,0.399216713
,98.7304083,13.17234563,6.40521868,2.203748016,92.15822747,-0.7858882,-0.322324918,-0.521815779,0.835063921,0.150834343,8.094803025,2.192107227,1.249108696,-0.161664345,3.933199233,2.022982403,-1.878263369,1.596313013,-0.798905308,-0.495002124,0.726482438,2.347837863,-0.899936999,0.817223744,-0.175788628,0.947007181,1.386077532,0.340981137,-0.235453369,-0.707268276,2.1121126,-2.669446701,-1.420366842,4.216952566,0.208280692,2.347606814,0.179834623,0.364949412,-0.224607152,-0.408523546,-0.474625417,-0.349418297,1.647092639,7.468240194,29.70382911,10.19579975,9.677361617,0.485933094,0.099478331,-0.626851908,0.718844643,2.000145681,0.39110098,4.429731837,-0.768965866,0.131257267,-0.102728022,-1.320942835,0.180335814,1.346948803,0.318752187,0.20190106,0.506224685
